funding_timestamp,funding_rate,event_time
1638028800000,0.0001,2021-11-27 16:00:00+00:00
1638057600000,0.0001,2021-11-28 00:00:00+00:00
1638086400000,0.0001,2021-11-28 08:00:00+00:00
1638115200000,0.0001,2021-11-28 16:00:00+00:00
1638144000000,0.0001,2021-11-29 00:00:00+00:00
1638172800000,0.0001,2021-11-29 08:00:00+00:00
1638201600000,0.0001,2021-11-29 16:00:00+00:00
1638230400000,0.0001,2021-11-30 00:00:00+00:00
1638259200000,0.0001,2021-11-30 08:00:00+00:00
1638288000000,0.0001,2021-11-30 16:00:00+00:00
1638316800000,0.00012901,2021-12-01 00:00:00+00:00
1638345600000,0.00016055,2021-12-01 08:00:00+00:00
1638374400000,0.0001,2021-12-01 16:00:00+00:00
1638403200000,0.0001,2021-12-02 00:00:00+00:00
1638432000000,0.0001,2021-12-02 08:00:00+00:00
1638460800000,0.0001,2021-12-02 16:00:00+00:00
1638489600000,0.00011198,2021-12-03 00:00:00+00:00
1638518400000,0.00017888,2021-12-03 08:00:00+00:00
1638547200000,0.0001,2021-12-03 16:00:00+00:00
1638576000000,0.0001,2021-12-04 00:00:00+00:00
1638604800000,0.0001,2021-12-04 08:00:00+00:00
1638633600000,0.0001,2021-12-04 16:00:00+00:00
1638662400000,0.0001,2021-12-05 00:00:00+00:00
1638691200000,0.0001,2021-12-05 08:00:00+00:00
1638720000000,0.0001,2021-12-05 16:00:00+00:00
1638748800000,0.0001,2021-12-06 00:00:00+00:00
1638777600000,0.0001,2021-12-06 08:00:00+00:00
1638806400000,0.0001,2021-12-06 16:00:00+00:00
1638835200000,0.0001,2021-12-07 00:00:00+00:00
1638864000000,0.0001,2021-12-07 08:00:00+00:00
1638892800000,0.0001,2021-12-07 16:00:00+00:00
1638921600000,0.0001,2021-12-08 00:00:00+00:00
1638950400000,0.0001,2021-12-08 08:00:00+00:00
1638979200000,0.0001,2021-12-08 16:00:00+00:00
1639008000000,0.0001,2021-12-09 00:00:00+00:00
1639036800000,0.0001,2021-12-09 08:00:00+00:00
1639065600000,0.0001,2021-12-09 16:00:00+00:00
1639094400000,0.0001,2021-12-10 00:00:00+00:00
1639123200000,0.0001,2021-12-10 08:00:00+00:00
1639152000000,0.0001,2021-12-10 16:00:00+00:00
1639180800000,0.0001,2021-12-11 00:00:00+00:00
1639209600000,0.0001,2021-12-11 08:00:00+00:00
1639238400000,0.0001,2021-12-11 16:00:00+00:00
1639267200000,0.0001,2021-12-12 00:00:00+00:00
1639296000000,0.0001,2021-12-12 08:00:00+00:00
1639324800000,0.0001,2021-12-12 16:00:00+00:00
1639353600000,0.0001,2021-12-13 00:00:00+00:00
1639382400000,0.0001,2021-12-13 08:00:00+00:00
1639411200000,0.0001,2021-12-13 16:00:00+00:00
1639440000000,0.0001,2021-12-14 00:00:00+00:00
1639468800000,3.348e-05,2021-12-14 08:00:00+00:00
1639497600000,0.0001,2021-12-14 16:00:00+00:00
1639526400000,0.0001,2021-12-15 00:00:00+00:00
1639555200000,0.0001,2021-12-15 08:00:00+00:00
1639584000000,0.0001,2021-12-15 16:00:00+00:00
1639612800000,0.0001,2021-12-16 00:00:00+00:00
1639641600000,0.0001,2021-12-16 08:00:00+00:00
1639670400000,0.0001,2021-12-16 16:00:00+00:00
1639699200000,0.0001,2021-12-17 00:00:00+00:00
1639728000000,0.0001,2021-12-17 08:00:00+00:00
1639756800000,0.0001,2021-12-17 16:00:00+00:00
1639785600000,0.0001,2021-12-18 00:00:00+00:00
1639814400000,0.0001,2021-12-18 08:00:00+00:00
1639843200000,0.0001,2021-12-18 16:00:00+00:00
1639872000000,0.0001,2021-12-19 00:00:00+00:00
1639900800000,0.0001,2021-12-19 08:00:00+00:00
1639929600000,0.0001,2021-12-19 16:00:00+00:00
1639958400000,0.0001,2021-12-20 00:00:00+00:00
1639987200000,0.0001,2021-12-20 08:00:00+00:00
1640016000000,0.0001,2021-12-20 16:00:00+00:00
1640044800000,0.0001,2021-12-21 00:00:00+00:00
1640073600000,0.0001,2021-12-21 08:00:00+00:00
1640102400000,0.0001,2021-12-21 16:00:00+00:00
1640131200000,0.0001,2021-12-22 00:00:00+00:00
1640160000000,0.0001,2021-12-22 08:00:00+00:00
1640188800000,0.0001,2021-12-22 16:00:00+00:00
1640217600000,0.0001,2021-12-23 00:00:00+00:00
1640246400000,0.0001,2021-12-23 08:00:00+00:00
1640275200000,0.0001,2021-12-23 16:00:00+00:00
1640304000000,0.0001,2021-12-24 00:00:00+00:00
1640332800000,0.0001,2021-12-24 08:00:00+00:00
1640361600000,0.0001,2021-12-24 16:00:00+00:00
1640390400000,0.0001,2021-12-25 00:00:00+00:00
1640419200000,0.0001,2021-12-25 08:00:00+00:00
1640448000000,0.0001,2021-12-25 16:00:00+00:00
1640476800000,0.0001,2021-12-26 00:00:00+00:00
1640505600000,0.0001,2021-12-26 08:00:00+00:00
1640534400000,0.0001,2021-12-26 16:00:00+00:00
1640563200000,0.0001,2021-12-27 00:00:00+00:00
1640592000000,0.0001,2021-12-27 08:00:00+00:00
1640620800000,0.0001,2021-12-27 16:00:00+00:00
1640649600000,0.0001,2021-12-28 00:00:00+00:00
1640678400000,0.0001,2021-12-28 08:00:00+00:00
1640707200000,0.0001,2021-12-28 16:00:00+00:00
1640736000000,0.0001,2021-12-29 00:00:00+00:00
1640764800000,0.0001,2021-12-29 08:00:00+00:00
1640793600000,0.0001,2021-12-29 16:00:00+00:00
1640822400000,0.0001,2021-12-30 00:00:00+00:00
1640851200000,0.0001,2021-12-30 08:00:00+00:00
1640880000000,0.0001,2021-12-30 16:00:00+00:00
1640908800000,0.0001,2021-12-31 00:00:00+00:00
1640937600000,0.0001,2021-12-31 08:00:00+00:00
1640966400000,0.0001,2021-12-31 16:00:00+00:00
1640995200000,0.0001,2022-01-01 00:00:00+00:00
1641024000000,0.0001,2022-01-01 08:00:00+00:00
1641052800000,0.0001,2022-01-01 16:00:00+00:00
1641081600000,0.0001,2022-01-02 00:00:00+00:00
1641110400000,0.0001,2022-01-02 08:00:00+00:00
1641139200000,0.0001,2022-01-02 16:00:00+00:00
1641168000000,0.0001,2022-01-03 00:00:00+00:00
1641196800000,0.0001,2022-01-03 08:00:00+00:00
1641225600000,0.0001,2022-01-03 16:00:00+00:00
1641254400000,0.0001,2022-01-04 00:00:00+00:00
1641283200000,0.0001,2022-01-04 08:00:00+00:00
1641312000000,0.0001,2022-01-04 16:00:00+00:00
1641340800000,0.0001,2022-01-05 00:00:00+00:00
1641369600000,0.0001,2022-01-05 08:00:00+00:00
1641398400000,0.0001,2022-01-05 16:00:00+00:00
1641427200000,0.0001,2022-01-06 00:00:00+00:00
1641456000000,0.0001,2022-01-06 08:00:00+00:00
1641484800000,0.0001,2022-01-06 16:00:00+00:00
1641513600000,0.0001,2022-01-07 00:00:00+00:00
1641542400000,0.0001,2022-01-07 08:00:00+00:00
1641571200000,0.0001,2022-01-07 16:00:00+00:00
1641600000000,0.0001,2022-01-08 00:00:00+00:00
1641628800000,0.0001,2022-01-08 08:00:00+00:00
1641657600000,0.0001,2022-01-08 16:00:00+00:00
1641686400000,0.0001,2022-01-09 00:00:00+00:00
1641715200000,0.0001,2022-01-09 08:00:00+00:00
1641744000000,0.0001,2022-01-09 16:00:00+00:00
1641772800000,0.0001,2022-01-10 00:00:00+00:00
1641801600000,-9.607e-05,2022-01-10 08:00:00+00:00
1641830400000,0.0001,2022-01-10 16:00:00+00:00
1641859200000,7.044e-05,2022-01-11 00:00:00+00:00
1641888000000,0.0001,2022-01-11 08:00:00+00:00
1641916800000,0.0001,2022-01-11 16:00:00+00:00
1641945600000,7.973e-05,2022-01-12 00:00:00+00:00
1641974400000,-5.277e-05,2022-01-12 08:00:00+00:00
1642003200000,4.71e-06,2022-01-12 16:00:00+00:00
1642032000000,-1.141e-05,2022-01-13 00:00:00+00:00
1642060800000,5.809e-05,2022-01-13 08:00:00+00:00
1642089600000,0.0001,2022-01-13 16:00:00+00:00
1642118400000,0.0001,2022-01-14 00:00:00+00:00
1642147200000,0.0001,2022-01-14 08:00:00+00:00
1642176000000,0.0001,2022-01-14 16:00:00+00:00
1642204800000,0.0001,2022-01-15 00:00:00+00:00
1642233600000,0.0001,2022-01-15 08:00:00+00:00
1642262400000,0.0001,2022-01-15 16:00:00+00:00
1642291200000,0.0001,2022-01-16 00:00:00+00:00
1642320000000,6.913e-05,2022-01-16 08:00:00+00:00
1642348800000,9.135e-05,2022-01-16 16:00:00+00:00
1642377600000,1.587e-05,2022-01-17 00:00:00+00:00
1642406400000,3.562e-05,2022-01-17 08:00:00+00:00
1642435200000,3.345e-05,2022-01-17 16:00:00+00:00
1642464000000,3.783e-05,2022-01-18 00:00:00+00:00
1642492800000,0.0001,2022-01-18 08:00:00+00:00
1642521600000,0.0001,2022-01-18 16:00:00+00:00
1642550400000,0.0001,2022-01-19 00:00:00+00:00
1642579200000,0.0001,2022-01-19 08:00:00+00:00
1642608000000,0.0001,2022-01-19 16:00:00+00:00
1642636800000,0.0001,2022-01-20 00:00:00+00:00
1642665600000,0.0001,2022-01-20 08:00:00+00:00
1642694400000,0.0001,2022-01-20 16:00:00+00:00
1642723200000,0.0001,2022-01-21 00:00:00+00:00
1642752000000,0.0001,2022-01-21 08:00:00+00:00
1642780800000,0.0001,2022-01-21 16:00:00+00:00
1642809600000,0.0001,2022-01-22 00:00:00+00:00
1642838400000,0.0001,2022-01-22 08:00:00+00:00
1642867200000,0.0001,2022-01-22 16:00:00+00:00
1642896000000,0.0001,2022-01-23 00:00:00+00:00
1642924800000,0.0001,2022-01-23 08:00:00+00:00
1642953600000,0.0001,2022-01-23 16:00:00+00:00
1642982400000,-6.785e-05,2022-01-24 00:00:00+00:00
1643011200000,0.0001,2022-01-24 08:00:00+00:00
1643040000000,-1.4e-05,2022-01-24 16:00:00+00:00
1643068800000,3.68e-05,2022-01-25 00:00:00+00:00
1643097600000,0.0001,2022-01-25 08:00:00+00:00
1643126400000,0.0001,2022-01-25 16:00:00+00:00
1643155200000,-9.989e-05,2022-01-26 00:00:00+00:00
1643184000000,-0.00012379,2022-01-26 08:00:00+00:00
1643212800000,-2.516e-05,2022-01-26 16:00:00+00:00
1643241600000,-0.00014121,2022-01-27 00:00:00+00:00
1643270400000,0.0001,2022-01-27 08:00:00+00:00
1643299200000,-0.00010449,2022-01-27 16:00:00+00:00
1643328000000,-3.658e-05,2022-01-28 00:00:00+00:00
1643356800000,9.508e-05,2022-01-28 08:00:00+00:00
1643385600000,2.271e-05,2022-01-28 16:00:00+00:00
1643414400000,7.247e-05,2022-01-29 00:00:00+00:00
1643443200000,3.42e-06,2022-01-29 08:00:00+00:00
1643472000000,0.0001,2022-01-29 16:00:00+00:00
1643500800000,-9.588e-05,2022-01-30 00:00:00+00:00
1643529600000,-9.043e-05,2022-01-30 08:00:00+00:00
1643558400000,-2.573e-05,2022-01-30 16:00:00+00:00
1643587200000,-9.546e-05,2022-01-31 00:00:00+00:00
1643616000000,0.0001,2022-01-31 08:00:00+00:00
1643644800000,9.63e-05,2022-01-31 16:00:00+00:00
1643673600000,-2.188e-05,2022-02-01 00:00:00+00:00
1643702400000,0.0001,2022-02-01 08:00:00+00:00
1643731200000,-9.087e-05,2022-02-01 16:00:00+00:00
1643760000000,-0.00017462,2022-02-02 00:00:00+00:00
1643788800000,5.108e-05,2022-02-02 08:00:00+00:00
1643817600000,0.0001,2022-02-02 16:00:00+00:00
1643846400000,0.0001,2022-02-03 00:00:00+00:00
1643875200000,-0.0002649,2022-02-03 08:00:00+00:00
1643904000000,-3.15e-06,2022-02-03 16:00:00+00:00
1643932800000,0.0001,2022-02-04 00:00:00+00:00
1643961600000,0.0001,2022-02-04 08:00:00+00:00
1643990400000,0.0001,2022-02-04 16:00:00+00:00
1644019200000,0.0001,2022-02-05 00:00:00+00:00
1644048000000,0.0001,2022-02-05 08:00:00+00:00
1644076800000,0.0001,2022-02-05 16:00:00+00:00
1644105600000,0.0001,2022-02-06 00:00:00+00:00
1644134400000,0.0001,2022-02-06 08:00:00+00:00
1644163200000,0.0001,2022-02-06 16:00:00+00:00
1644192000000,0.0001,2022-02-07 00:00:00+00:00
1644220800000,6.709e-05,2022-02-07 08:00:00+00:00
1644249600000,3.856e-05,2022-02-07 16:00:00+00:00
1644278400000,9.181e-05,2022-02-08 00:00:00+00:00
1644307200000,3.827e-05,2022-02-08 08:00:00+00:00
1644336000000,6.776e-05,2022-02-08 16:00:00+00:00
1644364800000,0.0001,2022-02-09 00:00:00+00:00
1644393600000,0.0001,2022-02-09 08:00:00+00:00
1644422400000,-6.157e-05,2022-02-09 16:00:00+00:00
1644451200000,9.588e-05,2022-02-10 00:00:00+00:00
1644480000000,-0.00026073,2022-02-10 08:00:00+00:00
1644508800000,-3.454e-05,2022-02-10 16:00:00+00:00
1644537600000,9.719e-05,2022-02-11 00:00:00+00:00
1644566400000,-0.00011149,2022-02-11 08:00:00+00:00
1644595200000,0.0001,2022-02-11 16:00:00+00:00
1644624000000,0.0001,2022-02-12 00:00:00+00:00
1644652800000,0.0001,2022-02-12 08:00:00+00:00
1644681600000,0.0001,2022-02-12 16:00:00+00:00
1644710400000,0.0001,2022-02-13 00:00:00+00:00
1644739200000,0.0001,2022-02-13 08:00:00+00:00
1644768000000,6.083e-05,2022-02-13 16:00:00+00:00
1644796800000,0.0001,2022-02-14 00:00:00+00:00
1644825600000,0.0001,2022-02-14 08:00:00+00:00
1644854400000,0.0001,2022-02-14 16:00:00+00:00
1644883200000,0.0001,2022-02-15 00:00:00+00:00
1644912000000,8.828e-05,2022-02-15 08:00:00+00:00
1644940800000,-1.226e-05,2022-02-15 16:00:00+00:00
1644969600000,-0.00016485,2022-02-16 00:00:00+00:00
1644998400000,0.0001,2022-02-16 08:00:00+00:00
1645027200000,0.0001,2022-02-16 16:00:00+00:00
1645056000000,0.0001,2022-02-17 00:00:00+00:00
1645084800000,0.0001,2022-02-17 08:00:00+00:00
1645113600000,0.0001,2022-02-17 16:00:00+00:00
1645142400000,0.0001,2022-02-18 00:00:00+00:00
1645171200000,8.471e-05,2022-02-18 08:00:00+00:00
1645200000000,2.546e-05,2022-02-18 16:00:00+00:00
1645228800000,9.904e-05,2022-02-19 00:00:00+00:00
1645257600000,0.0001,2022-02-19 08:00:00+00:00
1645286400000,0.0001,2022-02-19 16:00:00+00:00
1645315200000,0.0001,2022-02-20 00:00:00+00:00
1645344000000,0.0001,2022-02-20 08:00:00+00:00
1645372800000,0.0001,2022-02-20 16:00:00+00:00
1645401600000,0.0001,2022-02-21 00:00:00+00:00
1645430400000,0.0001,2022-02-21 08:00:00+00:00
1645459200000,0.0001,2022-02-21 16:00:00+00:00
1645488000000,0.0001,2022-02-22 00:00:00+00:00
1645516800000,0.0001,2022-02-22 08:00:00+00:00
1645545600000,0.0001,2022-02-22 16:00:00+00:00
1645574400000,8.223e-05,2022-02-23 00:00:00+00:00
1645603200000,0.0001,2022-02-23 08:00:00+00:00
1645632000000,0.0001,2022-02-23 16:00:00+00:00
1645660800000,-0.00015335,2022-02-24 00:00:00+00:00
1645689600000,6.572e-05,2022-02-24 08:00:00+00:00
1645718400000,-4.434e-05,2022-02-24 16:00:00+00:00
1645747200000,0.0001,2022-02-25 00:00:00+00:00
1645776000000,2.122e-05,2022-02-25 08:00:00+00:00
1645804800000,3.649e-05,2022-02-25 16:00:00+00:00
1645833600000,0.0001,2022-02-26 00:00:00+00:00
1645862400000,0.0001,2022-02-26 08:00:00+00:00
1645891200000,0.0001,2022-02-26 16:00:00+00:00
1645920000000,0.0001,2022-02-27 00:00:00+00:00
1645948800000,8.628e-05,2022-02-27 08:00:00+00:00
1645977600000,-0.00015607,2022-02-27 16:00:00+00:00
1646006400000,0.0001,2022-02-28 00:00:00+00:00
1646035200000,-0.00012899,2022-02-28 08:00:00+00:00
1646064000000,-0.0001346,2022-02-28 16:00:00+00:00
1646092800000,0.0001,2022-03-01 00:00:00+00:00
1646121600000,0.0001,2022-03-01 08:00:00+00:00
1646150400000,0.0001,2022-03-01 16:00:00+00:00
1646179200000,0.0001,2022-03-02 00:00:00+00:00
1646208000000,0.0001,2022-03-02 08:00:00+00:00
1646236800000,0.0001,2022-03-02 16:00:00+00:00
1646265600000,0.0001,2022-03-03 00:00:00+00:00
1646294400000,0.0001,2022-03-03 08:00:00+00:00
1646323200000,0.0001,2022-03-03 16:00:00+00:00
1646352000000,0.0001,2022-03-04 00:00:00+00:00
1646380800000,0.0001,2022-03-04 08:00:00+00:00
1646409600000,5.533e-05,2022-03-04 16:00:00+00:00
1646438400000,-0.00013374,2022-03-05 00:00:00+00:00
1646467200000,4.731e-05,2022-03-05 08:00:00+00:00
1646496000000,-0.00023502,2022-03-05 16:00:00+00:00
1646524800000,-2.432e-05,2022-03-06 00:00:00+00:00
1646553600000,-0.00019338,2022-03-06 08:00:00+00:00
1646582400000,-4.606e-05,2022-03-06 16:00:00+00:00
1646611200000,-2.026e-05,2022-03-07 00:00:00+00:00
1646640000000,-4.523e-05,2022-03-07 08:00:00+00:00
1646668800000,-0.00014773,2022-03-07 16:00:00+00:00
1646697600000,0.0001,2022-03-08 00:00:00+00:00
1646726400000,-3.992e-05,2022-03-08 08:00:00+00:00
1646755200000,0.0001,2022-03-08 16:00:00+00:00
1646784000000,0.0001,2022-03-09 00:00:00+00:00
1646812800000,0.0001,2022-03-09 08:00:00+00:00
1646841600000,0.0001,2022-03-09 16:00:00+00:00
1646870400000,0.0001,2022-03-10 00:00:00+00:00
1646899200000,0.0001,2022-03-10 08:00:00+00:00
1646928000000,0.0001,2022-03-10 16:00:00+00:00
1646956800000,8.861e-05,2022-03-11 00:00:00+00:00
1646985600000,0.0001,2022-03-11 08:00:00+00:00
1647014400000,-1.171e-05,2022-03-11 16:00:00+00:00
1647043200000,0.0001,2022-03-12 00:00:00+00:00
1647072000000,0.0001,2022-03-12 08:00:00+00:00
1647100800000,4.559e-05,2022-03-12 16:00:00+00:00
1647129600000,0.0001,2022-03-13 00:00:00+00:00
1647158400000,0.0001,2022-03-13 08:00:00+00:00
1647187200000,0.0001,2022-03-13 16:00:00+00:00
1647216000000,0.0001,2022-03-14 00:00:00+00:00
1647244800000,0.0001,2022-03-14 08:00:00+00:00
1647273600000,0.0001,2022-03-14 16:00:00+00:00
1647302400000,0.0001,2022-03-15 00:00:00+00:00
1647331200000,0.0001,2022-03-15 08:00:00+00:00
1647360000000,6.663e-05,2022-03-15 16:00:00+00:00
1647388800000,7.174e-05,2022-03-16 00:00:00+00:00
1647417600000,0.0001,2022-03-16 08:00:00+00:00
1647446400000,0.0001,2022-03-16 16:00:00+00:00
1647475200000,7.833e-05,2022-03-17 00:00:00+00:00
1647504000000,0.0001,2022-03-17 08:00:00+00:00
1647532800000,0.0001,2022-03-17 16:00:00+00:00
1647561600000,2.88e-05,2022-03-18 00:00:00+00:00
1647590400000,-0.00015299,2022-03-18 08:00:00+00:00
1647619200000,-3.593e-05,2022-03-18 16:00:00+00:00
1647648000000,-0.00019522,2022-03-19 00:00:00+00:00
1647676800000,1.623e-05,2022-03-19 08:00:00+00:00
1647705600000,0.0001,2022-03-19 16:00:00+00:00
1647734400000,7.574e-05,2022-03-20 00:00:00+00:00
1647763200000,0.0001,2022-03-20 08:00:00+00:00
1647792000000,0.0001,2022-03-20 16:00:00+00:00
1647820800000,0.0001,2022-03-21 00:00:00+00:00
1647849600000,0.0001,2022-03-21 08:00:00+00:00
1647878400000,0.0001,2022-03-21 16:00:00+00:00
1647907200000,1.366e-05,2022-03-22 00:00:00+00:00
1647936000000,0.0001,2022-03-22 08:00:00+00:00
1647964800000,0.0001,2022-03-22 16:00:00+00:00
1647993600000,0.0001,2022-03-23 00:00:00+00:00
1648022400000,0.0001,2022-03-23 08:00:00+00:00
1648051200000,1.598e-05,2022-03-23 16:00:00+00:00
1648080000000,-0.00010815,2022-03-24 00:00:00+00:00
1648108800000,3.943e-05,2022-03-24 08:00:00+00:00
1648137600000,0.0001,2022-03-24 16:00:00+00:00
1648166400000,0.0001,2022-03-25 00:00:00+00:00
1648195200000,0.0001,2022-03-25 08:00:00+00:00
1648224000000,0.0001,2022-03-25 16:00:00+00:00
1648252800000,0.0001,2022-03-26 00:00:00+00:00
1648281600000,0.0001,2022-03-26 08:00:00+00:00
1648310400000,0.0001,2022-03-26 16:00:00+00:00
1648339200000,0.0001,2022-03-27 00:00:00+00:00
1648368000000,-1.141e-05,2022-03-27 08:00:00+00:00
1648396800000,-4.939e-05,2022-03-27 16:00:00+00:00
1648425600000,2.7e-06,2022-03-28 00:00:00+00:00
1648454400000,8.817e-05,2022-03-28 08:00:00+00:00
1648483200000,0.0001,2022-03-28 16:00:00+00:00
1648512000000,0.0001,2022-03-29 00:00:00+00:00
1648540800000,6.933e-05,2022-03-29 08:00:00+00:00
1648569600000,0.0001,2022-03-29 16:00:00+00:00
1648598400000,5.825e-05,2022-03-30 00:00:00+00:00
1648627200000,0.0001,2022-03-30 08:00:00+00:00
1648656000000,0.0001,2022-03-30 16:00:00+00:00
1648684800000,0.0001,2022-03-31 00:00:00+00:00
1648713600000,0.0001,2022-03-31 08:00:00+00:00
1648742400000,0.0001,2022-03-31 16:00:00+00:00
1648771200000,0.0001,2022-04-01 00:00:00+00:00
1648800000000,0.0001,2022-04-01 08:00:00+00:00
1648828800000,0.0001,2022-04-01 16:00:00+00:00
1648857600000,0.0001,2022-04-02 00:00:00+00:00
1648886400000,0.0001,2022-04-02 08:00:00+00:00
1648915200000,0.0001,2022-04-02 16:00:00+00:00
1648944000000,0.0001,2022-04-03 00:00:00+00:00
1648972800000,0.0001,2022-04-03 08:00:00+00:00
1649001600000,0.0001,2022-04-03 16:00:00+00:00
1649030400000,0.0001,2022-04-04 00:00:00+00:00
1649059200000,0.0001,2022-04-04 08:00:00+00:00
1649088000000,6.378e-05,2022-04-04 16:00:00+00:00
1649116800000,0.0001,2022-04-05 00:00:00+00:00
1649145600000,0.0001,2022-04-05 08:00:00+00:00
1649174400000,0.0001,2022-04-05 16:00:00+00:00
1649203200000,0.0001,2022-04-06 00:00:00+00:00
1649232000000,0.0001,2022-04-06 08:00:00+00:00
1649260800000,-0.00011924,2022-04-06 16:00:00+00:00
1649289600000,0.0001,2022-04-07 00:00:00+00:00
1649318400000,0.0001,2022-04-07 08:00:00+00:00
1649347200000,0.0001,2022-04-07 16:00:00+00:00
1649376000000,0.0001,2022-04-08 00:00:00+00:00
1649404800000,-2.955e-05,2022-04-08 08:00:00+00:00
1649433600000,6.724e-05,2022-04-08 16:00:00+00:00
1649462400000,0.0001,2022-04-09 00:00:00+00:00
1649491200000,0.0001,2022-04-09 08:00:00+00:00
1649520000000,0.0001,2022-04-09 16:00:00+00:00
1649548800000,0.0001,2022-04-10 00:00:00+00:00
1649577600000,0.0001,2022-04-10 08:00:00+00:00
1649606400000,9.453e-05,2022-04-10 16:00:00+00:00
1649635200000,0.0001,2022-04-11 00:00:00+00:00
1649664000000,-2.266e-05,2022-04-11 08:00:00+00:00
1649692800000,9.007e-05,2022-04-11 16:00:00+00:00
1649721600000,0.0001,2022-04-12 00:00:00+00:00
1649750400000,-3.989e-05,2022-04-12 08:00:00+00:00
1649779200000,0.0001,2022-04-12 16:00:00+00:00
1649808000000,-0.00011606,2022-04-13 00:00:00+00:00
1649836800000,7.66e-05,2022-04-13 08:00:00+00:00
1649865600000,-0.00016488,2022-04-13 16:00:00+00:00
1649894400000,0.0001,2022-04-14 00:00:00+00:00
1649923200000,-5.085e-05,2022-04-14 08:00:00+00:00
1649952000000,-8.051e-05,2022-04-14 16:00:00+00:00
1649980800000,8.332e-05,2022-04-15 00:00:00+00:00
1650009600000,-9.363e-05,2022-04-15 08:00:00+00:00
1650038400000,-9.66e-05,2022-04-15 16:00:00+00:00
1650067200000,1.9e-07,2022-04-16 00:00:00+00:00
1650096000000,-5.886e-05,2022-04-16 08:00:00+00:00
1650124800000,-5.437e-05,2022-04-16 16:00:00+00:00
1650153600000,9.501e-05,2022-04-17 00:00:00+00:00
1650182400000,5.012e-05,2022-04-17 08:00:00+00:00
1650211200000,-0.00027831,2022-04-17 16:00:00+00:00
1650240000000,2.015e-05,2022-04-18 00:00:00+00:00
1650268800000,6.34e-05,2022-04-18 08:00:00+00:00
1650297600000,-9.654e-05,2022-04-18 16:00:00+00:00
1650326400000,2.639e-05,2022-04-19 00:00:00+00:00
1650355200000,0.0001,2022-04-19 08:00:00+00:00
1650384000000,0.0001,2022-04-19 16:00:00+00:00
1650412800000,1.108e-05,2022-04-20 00:00:00+00:00
1650441600000,0.0001,2022-04-20 08:00:00+00:00
1650470400000,-0.00019279,2022-04-20 16:00:00+00:00
1650499200000,9.603e-05,2022-04-21 00:00:00+00:00
1650528000000,-5.296e-05,2022-04-21 08:00:00+00:00
1650556800000,9.52e-06,2022-04-21 16:00:00+00:00
1650585600000,0.0001,2022-04-22 00:00:00+00:00
1650614400000,-4.297e-05,2022-04-22 08:00:00+00:00
1650643200000,3.451e-05,2022-04-22 16:00:00+00:00
1650672000000,-2.008e-05,2022-04-23 00:00:00+00:00
1650700800000,0.0001,2022-04-23 08:00:00+00:00
1650729600000,-0.00011081,2022-04-23 16:00:00+00:00
1650758400000,7.73e-05,2022-04-24 00:00:00+00:00
1650787200000,-2.685e-05,2022-04-24 08:00:00+00:00
1650816000000,2.485e-05,2022-04-24 16:00:00+00:00
1650844800000,-1.578e-05,2022-04-25 00:00:00+00:00
1650873600000,2.252e-05,2022-04-25 08:00:00+00:00
1650902400000,-0.00018573,2022-04-25 16:00:00+00:00
1650931200000,-0.00016636,2022-04-26 00:00:00+00:00
1650960000000,0.0001,2022-04-26 08:00:00+00:00
1650988800000,0.0001,2022-04-26 16:00:00+00:00
1651017600000,0.0001,2022-04-27 00:00:00+00:00
1651046400000,1.353e-05,2022-04-27 08:00:00+00:00
1651075200000,-0.00024776,2022-04-27 16:00:00+00:00
1651104000000,0.0001,2022-04-28 00:00:00+00:00
1651132800000,0.0001,2022-04-28 08:00:00+00:00
1651161600000,0.0001,2022-04-28 16:00:00+00:00
1651190400000,0.0001,2022-04-29 00:00:00+00:00
1651219200000,0.0001,2022-04-29 08:00:00+00:00
1651248000000,0.0001,2022-04-29 16:00:00+00:00
1651276800000,0.0001,2022-04-30 00:00:00+00:00
1651305600000,-7.91e-05,2022-04-30 08:00:00+00:00
1651334400000,-5.608e-05,2022-04-30 16:00:00+00:00
1651363200000,-0.00012793,2022-05-01 00:00:00+00:00
1651392000000,-3.574e-05,2022-05-01 08:00:00+00:00
1651420800000,-0.00018161,2022-05-01 16:00:00+00:00
1651449600000,-0.00013576,2022-05-02 00:00:00+00:00
1651478400000,2.405e-05,2022-05-02 08:00:00+00:00
1651507200000,-7.234e-05,2022-05-02 16:00:00+00:00
1651536000000,5.79e-05,2022-05-03 00:00:00+00:00
1651564800000,0.0001,2022-05-03 08:00:00+00:00
1651593600000,2.759e-05,2022-05-03 16:00:00+00:00
1651622400000,0.0001,2022-05-04 00:00:00+00:00
1651651200000,0.0001,2022-05-04 08:00:00+00:00
1651680000000,0.0001,2022-05-04 16:00:00+00:00
1651708800000,0.0001,2022-05-05 00:00:00+00:00
1651737600000,0.0001,2022-05-05 08:00:00+00:00
1651766400000,0.0001,2022-05-05 16:00:00+00:00
1651795200000,0.0001,2022-05-06 00:00:00+00:00
1651824000000,0.0001,2022-05-06 08:00:00+00:00
1651852800000,-6.668e-05,2022-05-06 16:00:00+00:00
1651881600000,0.0001,2022-05-07 00:00:00+00:00
1651910400000,0.0001,2022-05-07 08:00:00+00:00
1651939200000,0.0001,2022-05-07 16:00:00+00:00
1651968000000,0.0001,2022-05-08 00:00:00+00:00
1651996800000,0.0001,2022-05-08 08:00:00+00:00
