candle_time,event_time,funding_timestamp,funding_rate
2023-05-13 08:00:00+00:00,2023-05-13 08:00:00+00:00,1683964800000,-9.793e-05
2023-05-13 12:00:00+00:00,2023-05-13 08:00:00+00:00,1683964800000,-9.793e-05
2023-05-13 16:00:00+00:00,2023-05-13 16:00:00+00:00,1683993600000,-0.00174227
2023-05-13 20:00:00+00:00,2023-05-13 16:00:00+00:00,1683993600000,-0.00174227
2023-05-14 00:00:00+00:00,2023-05-14 00:00:00+00:00,1684022400000,-0.00095263
2023-05-14 04:00:00+00:00,2023-05-14 00:00:00+00:00,1684022400000,-0.00095263
2023-05-14 08:00:00+00:00,2023-05-14 08:00:00+00:00,1684051200000,-0.00143277
2023-05-14 12:00:00+00:00,2023-05-14 08:00:00+00:00,1684051200000,-0.00143277
2023-05-14 16:00:00+00:00,2023-05-14 16:00:00+00:00,1684080000000,-0.00079453
2023-05-14 20:00:00+00:00,2023-05-14 16:00:00+00:00,1684080000000,-0.00079453
2023-05-15 00:00:00+00:00,2023-05-15 00:00:00+00:00,1684108800000,-0.00042714
2023-05-15 04:00:00+00:00,2023-05-15 00:00:00+00:00,1684108800000,-0.00042714
2023-05-15 08:00:00+00:00,2023-05-15 08:00:00+00:00,1684137600000,-0.00020323
2023-05-15 12:00:00+00:00,2023-05-15 08:00:00+00:00,1684137600000,-0.00020323
2023-05-15 16:00:00+00:00,2023-05-15 16:00:00+00:00,1684166400000,-0.00016951
2023-05-15 20:00:00+00:00,2023-05-15 16:00:00+00:00,1684166400000,-0.00016951
2023-05-16 00:00:00+00:00,2023-05-16 00:00:00+00:00,1684195200000,3.53e-06
2023-05-16 04:00:00+00:00,2023-05-16 00:00:00+00:00,1684195200000,3.53e-06
2023-05-16 08:00:00+00:00,2023-05-16 08:00:00+00:00,1684224000000,-0.00024536
2023-05-16 12:00:00+00:00,2023-05-16 08:00:00+00:00,1684224000000,-0.00024536
2023-05-16 16:00:00+00:00,2023-05-16 16:00:00+00:00,1684252800000,-0.00017336
